时间,城市,确诊人数,疑似病例,死亡人数,治愈人数
2020/01/25 19:40,黄石,31,0,1,0
2020/01/25 19:40,恩施州,17,0,0,0
2020/01/25 19:40,仙桃,11,0,0,0
2020/01/25 19:40,天门,5,0,0,0
2020/01/25 19:40,宜昌,2,0,1,0
2020/01/25 19:40,十堰,2,0,0,0
2020/01/25 19:40,襄阳,2,0,0,0
2020/01/25 19:40,鄂州,1,0,0,0
2020/01/25 11:01,武汉,572,0,38,32
2020/01/25 11:01,黄冈,64,0,0,0
2020/01/25 11:01,黄石,31,0,1,0
2020/01/25 11:01,孝感,26,0,0,0
2020/01/25 11:01,荆门,21,0,0,0
2020/01/25 11:01,恩施州,11,0,0,0
2020/01/25 11:01,荆州,10,0,0,0
2020/01/25 11:01,仙桃,10,0,0,0
2020/01/25 11:01,十堰,5,0,0,0
2020/01/25 11:01,随州,5,0,0,0
2020/01/25 11:01,天门,3,0,0,0
2020/01/25 11:01,宜昌,1,0,1,0
2020/01/25 11:01,鄂州,1,0,0,0
2020/01/25 11:01,襄阳,1,0,0,0
2020/01/25 10:55,武汉,572,0,38,32
2020/01/25 10:55,黄冈,64,0,0,0
2020/01/25 10:55,黄石,31,0,1,0
2020/01/25 10:55,孝感,26,0,0,0
2020/01/25 10:55,荆门,21,0,0,0
2020/01/25 10:55,恩施州,11,0,0,0
2020/01/25 10:55,荆州,10,0,0,0
2020/01/25 10:55,仙桃,10,0,0,0
2020/01/25 10:55,十堰,5,0,0,0
2020/01/25 10:55,随州,5,0,0,0
2020/01/25 10:55,天门,3,0,0,0
2020/01/25 10:55,宜昌,1,0,1,0
2020/01/25 10:55,鄂州,1,0,0,0
2020/01/25 10:55,襄阳,1,0,0,0
2020/01/25 07:07,武汉,572,0,38,32
2020/01/25 07:07,黄冈,64,0,0,0
2020/01/25 07:07,孝感,26,0,0,0
2020/01/25 07:07,荆门,21,0,0,0
2020/01/25 07:07,恩施州,11,0,0,0
2020/01/25 07:07,荆州,10,0,0,0
2020/01/25 07:07,仙桃,10,0,0,0
2020/01/25 07:07,十堰,5,0,0,0
2020/01/25 07:07,随州,5,0,0,0
2020/01/25 07:07,天门,3,0,0,0
2020/01/25 07:07,宜昌,1,0,1,0
2020/01/25 07:07,鄂州,1,0,0,0
2020/01/25 07:07,襄阳,1,0,0,0
2020/01/25 07:06,武汉,572,0,38,32
2020/01/25 07:06,黄冈,64,0,0,0
2020/01/25 07:06,孝感,26,0,0,0
2020/01/25 07:06,荆门,21,0,0,0
2020/01/25 07:06,恩施州,11,0,0,0
2020/01/25 07:06,荆州,10,0,0,0
2020/01/25 07:06,仙桃,10,0,0,0
2020/01/25 07:06,十堰,5,0,0,0
2020/01/25 07:06,随州,5,0,0,0
2020/01/25 07:06,天门,3,0,0,0
2020/01/25 07:06,宜昌,1,0,1,0
2020/01/25 07:06,鄂州,1,0,0,0
2020/01/24 19:14,武汉,572,0,38,32
2020/01/24 19:14,黄冈,64,0,0,0
2020/01/24 19:14,孝感,26,0,0,0
2020/01/24 19:14,荆门,21,0,0,0
2020/01/24 19:14,恩施州,11,0,0,0
2020/01/24 19:14,荆州,10,0,0,0
2020/01/24 19:14,仙桃,10,0,0,0
2020/01/24 19:14,十堰,5,0,0,0
2020/01/24 19:14,随州,5,0,0,0
2020/01/24 19:14,天门,3,0,0,0
2020/01/24 19:14,宜昌,1,0,1,0
2020/01/24 19:14,鄂州,1,0,0,0
2020/01/24 19:12,武汉,572,0,38,32
2020/01/24 19:12,黄冈,64,0,0,0
2020/01/24 19:12,孝感,26,0,0,0
2020/01/24 19:12,荆门,21,0,0,0
2020/01/24 19:12,恩施州,11,0,0,0
2020/01/24 19:12,仙桃,10,0,0,0
2020/01/24 19:12,荆州,8,0,0,0
2020/01/24 19:12,十堰,5,0,0,0
2020/01/24 19:12,随州,5,0,0,0
2020/01/24 19:12,宜昌,1,0,1,0
2020/01/24 19:11,武汉,572,0,38,32
2020/01/24 19:11,黄冈,64,0,0,0
2020/01/24 19:11,孝感,26,0,0,0
2020/01/24 19:11,荆门,21,0,0,0
2020/01/24 19:11,恩施州,11,0,0,0
2020/01/24 19:11,仙桃,10,0,0,0
2020/01/24 19:11,荆州,8,0,0,0
2020/01/24 19:11,随州,5,0,0,0
2020/01/24 19:11,宜昌,1,0,1,0
2020/01/24 19:11,十堰,1,0,0,0
2020/01/24 19:08,武汉,572,0,38,32
2020/01/24 19:08,黄冈,64,0,0,0
2020/01/24 19:08,孝感,22,0,0,0
2020/01/24 19:08,荆门,21,0,0,0
2020/01/24 19:08,荆州,8,0,0,0
2020/01/24 19:08,仙桃,2,0,0,0
2020/01/24 19:08,宜昌,1,0,1,0
2020/01/24 19:08,十堰,1,0,0,0
2020/01/24 19:03,武汉,572,0,38,32
2020/01/24 19:03,黄冈,64,0,0,0
2020/01/24 19:03,孝感,22,0,0,0
2020/01/24 19:03,荆州,8,0,0,0
2020/01/24 19:03,荆门,8,0,0,0
2020/01/24 19:03,仙桃,2,0,0,0
2020/01/24 19:03,宜昌,1,0,1,0
2020/01/24 19:03,十堰,1,0,0,0
2020/01/24 18:48,武汉,495,0,23,31
2020/01/24 18:48,孝感,22,0,0,0
2020/01/24 18:48,黄冈,12,0,0,0
2020/01/24 18:48,荆州,8,0,0,0
2020/01/24 18:48,荆门,8,0,0,0
2020/01/24 18:48,仙桃,2,0,0,0
2020/01/24 18:48,宜昌,1,0,1,0
2020/01/24 18:48,十堰,1,0,0,0
2020/01/24 04:30,武汉,495,0,23,31
2020/01/24 04:30,孝感,22,0,0,0
2020/01/24 04:30,黄冈,12,0,0,0
2020/01/24 04:30,荆州,8,0,0,0
2020/01/24 04:30,荆门,8,0,0,0
2020/01/24 04:30,仙桃,2,0,0,0
2020/01/24 04:30,宜昌,1,0,1,0
2020/01/24 04:30,十堰,1,0,0,0
2020/01/24 03:48,武汉,495,0,0,31
2020/01/24 03:48,孝感,22,0,0,0
2020/01/24 03:48,黄冈,12,0,0,0
2020/01/24 03:48,荆州,8,0,0,0
2020/01/24 03:48,荆门,8,0,0,0
2020/01/24 03:48,仙桃,2,0,0,0
2020/01/24 03:48,宜昌,1,0,0,0
2020/01/24 03:48,十堰,1,0,0,0
2020/01/24 03:11,武汉,495,0,0,31
2020/01/24 03:11,孝感,22,0,0,0
2020/01/24 03:11,黄冈,12,0,0,0
2020/01/24 03:11,荆州,8,0,0,0
2020/01/24 03:11,荆门,8,0,0,0
2020/01/24 03:11,仙桃,2,0,0,0
2020/01/24 03:11,宜昌,1,0,0,0
2020/01/24 03:11,十堰,1,0,0,0
2020/01/24 00:22,武汉,495,0,0,28
2020/01/24 00:22,孝感,22,0,0,0
2020/01/24 00:22,黄冈,12,0,0,0
2020/01/24 00:22,荆州,8,0,0,0
2020/01/24 00:22,荆门,8,0,0,0
2020/01/24 00:22,仙桃,2,0,0,0
2020/01/24 00:22,宜昌,1,0,0,0
2020/01/24 00:22,十堰,1,0,0,0
2020/01/24 00:16,武汉,495,0,0,28
2020/01/24 00:16,孝感,22,0,0,0
2020/01/24 00:16,黄冈,12,0,0,0
2020/01/24 00:16,荆州,8,0,0,0
2020/01/24 00:16,荆门,8,0,0,0
2020/01/24 00:16,仙桃,2,0,0,0
2020/01/24 00:16,宜昌,1,0,0,0
2020/01/24 00:16,十堰,1,0,0,0
2020/01/24 00:15,武汉,495,0,0,28
2020/01/24 00:15,孝感,22,0,0,0
2020/01/24 00:15,黄冈,12,0,0,0
2020/01/24 00:15,荆州,8,0,0,0
2020/01/24 00:15,荆门,8,0,0,0
2020/01/24 00:15,仙桃,2,0,0,0
2020/01/24 00:15,宜昌,1,0,0,0
2020/01/24 00:15,十堰,1,0,0,0
2020/01/23 23:51,武汉,495,0,0,0
2020/01/23 23:51,孝感,22,0,0,0
2020/01/23 23:51,黄冈,12,0,0,0
2020/01/23 23:51,荆州,8,0,0,0
2020/01/23 23:51,荆门,8,0,0,0
2020/01/23 23:51,仙桃,2,0,0,0
2020/01/23 23:51,宜昌,1,0,0,0
2020/01/23 23:51,十堰,1,0,0,0
2020/01/23 23:24,武汉,495,0,0,0
2020/01/23 23:24,孝感,22,0,0,0
2020/01/23 23:24,黄冈,12,0,0,0
2020/01/23 23:24,荆州,8,0,0,0
2020/01/23 23:24,荆门,8,0,0,0
2020/01/23 23:24,仙桃,2,0,0,0
2020/01/23 23:24,宜昌,1,0,0,0
2020/01/23 23:24,十堰,1,0,0,0
2020/01/23 23:23,武汉,495,0,0,0
2020/01/23 23:23,孝感,22,0,0,0
2020/01/23 23:23,黄冈,12,0,0,0
2020/01/23 23:23,荆州,8,0,0,0
2020/01/23 23:23,荆门,8,0,0,0
2020/01/23 23:23,仙桃,2,0,0,0
2020/01/23 23:23,宜昌,1,0,0,0
2020/01/23 23:23,十堰,1,0,0,0
2020/01/23 22:49,武汉,495,0,0,0
2020/01/23 22:49,孝感,22,0,0,0
2020/01/23 22:49,黄冈,12,0,0,0
2020/01/23 22:49,荆州,8,0,0,0
2020/01/23 22:49,荆门,8,0,0,0
2020/01/23 22:49,仙桃,2,0,0,0
2020/01/23 22:49,宜昌,1,0,0,0
2020/01/23 22:49,十堰,1,0,0,0
2020/01/23 20:50,武汉,495,0,0,0
2020/01/23 20:50,孝感,22,0,0,0
2020/01/23 20:50,黄冈,12,0,0,0
2020/01/23 20:50,荆州,8,0,0,0
2020/01/23 20:50,荆门,8,0,0,0
2020/01/23 20:50,仙桃,2,0,0,0
2020/01/23 20:50,宜昌,1,0,0,0
2020/01/23 20:50,十堰,1,0,0,0
2020/01/23 20:49,武汉,495,0,0,0
2020/01/23 20:49,孝感,22,0,0,0
2020/01/23 20:49,黄冈,12,0,0,0
2020/01/23 20:49,荆州,8,0,0,0
2020/01/23 20:49,荆门,8,0,0,0
2020/01/23 20:49,仙桃,2,0,0,0
2020/01/23 20:48,武汉,495,0,0,0
2020/01/23 20:48,孝感,22,0,0,0
2020/01/23 20:48,黄冈,12,0,0,0
2020/01/23 20:48,荆州,8,0,0,0
2020/01/23 20:47,武汉,495,0,0,0
2020/01/23 20:47,孝感,22,0,0,0
